sale_id,hk_sale_id,as_of_day
Standard Class_251.79_3,ee9d519059d4821265bf9f16788f7625e1cc915762280c7a14d192e754a5b16b,2025-10-16
First Class_559.992_1,7a640760906b7069768119c0066205ef7a6abc7f55005d14e93b2575aa8e7d92,2025-10-16
Standard Class_8.04_5,2618e78c7c3b180746d734071c50733c1419170950d79fc68641d0a903e20512,2025-10-16
Same Day_12.96_2,70cdc528987fa930872b33b7272f27f180d25b3fe2b2c43dcd229ed6ec4e19dc,2025-10-16
Second Class_60.288_8,efa583cadd45ac7223fa8d0c97f790d6e2bdfa11397e4a2d993341ae5052c340,2025-10-16
First Class_64.784_1,d26b465ed751c0c5f564bc6e4c80f7d11bca724a9fb8c6e4df25a8d031b6ff28,2025-10-16
Same Day_144.784_1,48aca1d38dc714a8450cb91e7f1ffcff523b03ca40ea140b38e56488c53851ed,2025-10-16
Second Class_1022.97_5,cd113db9ff7fa7f2a14cdfda8c6f62d65a719cdc9f215ef9fd3461c80e96e7ec,2025-10-16
Same Day_1.81_1,b20c15c125a48b67a367aad8c95e3c0ae25d460876515c530e70d2de6ed63ae6,2025-10-16
Second Class_604.752_6,dd72ebe6cc563be2277685a0d0862b15d2d90cf9cadd865d203e25ebf3c0f59a,2025-10-16
First Class_563.43_5,6ec1ff4083f17a676dd580c5909efc65bf8a3d02716a59331e1f3b2777f5763b,2025-10-16
Standard Class_2624.985_3,83873d7d2cf9aa41f71b71bd19404a8f00c277331dbb097a4aab8baebfb48d1f,2025-10-16
Standard Class_631.782_2,7a5fa45757991e0b7f32758e551b769ed4977a386197ce963d7a0db01c2fa651,2025-10-16
First Class_47.3_2,fadb575465ee4f287c466e39be9ac631b87a5b1ad77354313584a7d32dbcfeed,2025-10-16
First Class_4.08_2,46aefbda25f7d4cd8ef732713410ab4cb02f9c9eb098e428b3d8c3d9ca2e016a,2025-10-16
Standard Class_2479.96_4,26f1fa34eceba5289760230dd898585b612a239807df90cf2aed45b0cf30584f,2025-10-16
Standard Class_17.472_3,e59605035f2479bc7f97ee325f4fe650c6aa3d10d14ab4618a88603a9ec46762,2025-10-16
First Class_53.04_3,cc9fc627928f2ac8694abad9a741c3ae2dc21a2ee5a1fd3319071801ae82a063,2025-10-16
Standard Class_199.764_2,24ffa301df000b2a572133bbbb27e69d48ab35a74bfd77509c8b135a8b4dae12,2025-10-16
Standard Class_238.152_3,d15cab2f98499db42211409569c56f0aefe62891aaf6dcb6dbea469f93009f55,2025-10-16
First Class_2.068_1,c10be3cb23a9ffa46e405b0603857b2911aa531b912e2696d3ba11de46945150,2025-10-16
Standard Class_54.9_5,f0f87cca4cd1d7a7b4c1c48b4b18754b2d3de978b3d35f5166ecd1b670835f32,2025-10-16
Standard Class_19.54_2,a37b562e25d37a30f198c4d2e1d95e88047bc08925019ec329912f6ca2f42b57,2025-10-16
First Class_4.768_2,ad3335727402e7d4b689cd8eb724cf3729e4c37d04c5acd3fd396beeca702abd,2025-10-16
Standard Class_48.784_4,2b70e326fa8a8629757d14720b40aac7ad975cb476c7e5e8ad6393e92f7c40ba,2025-10-16
Second Class_51.9_3,bf27c6225134fd0812fc18db8c6de7b9bdece7adecf291c34c6aa60db4e9202a,2025-10-16
Standard Class_6.36_2,0f5c2ec17a61861d59df01ca338a35d479956fb6c6ee7fa75618d9555c3c3c8c,2025-10-16
Standard Class_39.98_1,cad2f5ec4c3abc2dafc20a28a21c02aae7db3d16b30934df2d30448dc5dea2fa,2025-10-16
Same Day_71.88_6,9d876b62f8ffad29e0675d89d06742b453b852febacf7df1ded39a8f70ed1247,2025-10-16
Standard Class_9.936_3,9b9e8fb4d539a55d6cbbbce23b4a87bff6aff0b74f95dd3c74b1307775674b15,2025-10-16
First Class_38.04_2,e794d00334ed9abafe307a252ccf8f85f7de02b37a0edb1677317975e21dacab,2025-10-16
Standard Class_296.37_3,65d0ae796aa719d0b879c2ec3850c0b494546f33babe39216f7102d69d23f0ed,2025-10-16
Standard Class_22.72_4,7768f5f6e71ebf6b9894fdfd9a8cad025571e5ef648d2127d9682eac5fa3e017,2025-10-16
Second Class_75.792_3,4c2072bdfbda8ecfb0a7af45f890ed111a0e8649471590062409e76f0c3370cc,2025-10-16
Same Day_37.425_5,b6c5455ae5334e32be08a774f680ebeaf88448145544cd379c787deba462ad4f,2025-10-16
Standard Class_5.229_3,3509730aac6821c1780c5541901eeba371e9cd9faf865f771a6fb985717b890c,2025-10-16
First Class_41.96_2,bf7843b1758ad5def09256b88c17b2a8c33e83133ffbed6a30aa11b7c0022350,2025-10-16
Second Class_11.808_2,1a85bb37b05c359b76e874f6e83d89065bbca16dc85b183f47367c0b10224cca,2025-10-16
Standard Class_75.6_2,4fbe2628f1bed1a4cb7b97950aa9198b51eeb6e883026e3d6f121935800292ab,2025-10-16
Second Class_29.808_2,1ad28a2b5500503881ac899160a1c07a4e100c226487230ae5700180e6770180,2025-10-16
Standard Class_71.04_6,0955d77ccab6e40d1cb703015d025ec3c576c1198e3952dcadbb1f4fbb6539e2,2025-10-16
Second Class_72.294_1,49d6a5bbefbbcf21cf3997404cd56e92a31408c38681e5b271990f528d3012ac,2025-10-16
Standard Class_21.96_2,eecbc3979a420312d8b759d57339eafb129ea8c9f0319e0045c4123f2bba2159,2025-10-16
Standard Class_601.47_3,8a4a1494e5f5f914571af6780d50aec20266a38b75f64bc2f0fb145a014dfdf3,2025-10-16
Standard Class_37.32_3,0ab965d170607ddd987e363b01beb8c1a4e794fe07c4215a1a411e0df6a678ff,2025-10-16
Standard Class_61.44_3,1bb97dd389a82f824c36483a108c0d6d06db57b8287965134dd3b7f7dab3d672,2025-10-16
Standard Class_7.92_4,7555493f995090457e5e83a689875e9421d998e276b710c93407cd6aad2e9233,2025-10-16
Standard Class_91.92_4,13beac7a74c1604d67ea87945648dd3e36a08ee13ab2eeddf74f8f0b723e9271,2025-10-16
Standard Class_134.01_9,5c3522ccac8056471050c3568a6f73a0ad9131c29b1234d096f3af69c1d4f298,2025-10-16
First Class_11.352_3,021e8aa3d136b04dbfab3dee4204e8d288f37f6fa4b1791f8dc1c33811c92d2f,2025-10-16
First Class_18.0_5,5903d8ddb832f9d0efba53376a518b79598d15fce39d5e15551ba3ce187d0aa5,2025-10-16
Second Class_478.24_8,02515061339cab1c03f6cdf4e6a8e74391cdc04b70c44c9abb17d32888c04a40,2025-10-16
Standard Class_535.41_3,6a5115158a6ac008a0d39f6369e28c9c02ce604211fdd7ab366fc56e9a30bac8,2025-10-16
Second Class_53.25_3,8621e5544a28a1d9a878372af1ae269cb4867a1a9bd7563d319893becac6d1d5,2025-10-16
First Class_63.882_1,9b5c4d28e42d057ba79356d6713c8b72dbfc0bab551275a6430da8a4332e1c31,2025-10-16
Standard Class_19.52_2,037f244cb33ed91f0a5bd09d6aa7bd8a91eaa678ac482c43af80b4c002ced392,2025-10-16
Standard Class_59.7_3,fdc7b29142174417ad1c8b7abf70ee4803719708a62cdddda845e1daf5aa0c7b,2025-10-16
Standard Class_119.04_6,0a738f6a8aa14e65d51255ed4a92e91cd66ed1f4f92e1bbcd570b44600ca5af5,2025-10-16
Standard Class_31.992_1,1afb308c278158085ce545415275e7cbbf1f755b51e250eb8a8bca3f06652dbb,2025-10-16
Standard Class_100.8_2,e5d559a0765b693ae83672487952c20dd51eb64698fd52e880e7df9d6a69154f,2025-10-16
Standard Class_7.44_3,581a984030595cb16009632566143aff575a005f84cad8397d814dd7d5a0cf16,2025-10-16
Second Class_242.176_4,ab08b2370ef9fb36be5dd60d6c1961c02bf276f7b65e35aa3d1ae07d205eca5e,2025-10-16
Standard Class_211.248_6,3721d9f45d16a8a5367fac84d634cfe673d1765698a596424933d02801dcaa05,2025-10-16
Standard Class_95.94_3,a689cc66acf1f6297d0338bb0a89e425b4b7446d14d1f1eddb4b755f0c658dd3,2025-10-16
Standard Class_454.965_5,28e10798ddddd49cdbc7968bdb3dbfdea979a538b7737ac6501e82197cc3c7ef,2025-10-16
Standard Class_680.01_3,8db6d1755f64ac4d001e1cd562098ba1420ef3dc1376063b94bec04f8a1a6874,2025-10-16
Standard Class_256.784_1,6b15bb17dea0e81faeaa012ca5ea4bdf1da4416cf71caa1be8cfb9e9f664da68,2025-10-16
Standard Class_163.764_2,dc5c00de6a0d852b217267b9cee2f7a78fe338655632c566c4a1502dd0a7bb8c,2025-10-16
Standard Class_304.99_5,af63fcb2b232fea07e0b6ec369c11dba6b82bc268789c4f6b2c32e784097efdd,2025-10-16
Standard Class_683.332_4,738017424a8f1fc93798c31cfa00f937228102d04ca7c3e422febc21c5031a8b,2025-10-16
First Class_383.4656_4,1edf813791c4e6c5af2c45cca7dfaf94e7e31e894d503a6e505a623b4660a5fb,2025-10-16
Second Class_961.48_5,7849985cd75dd1afc29af26355402a4d17bcd452616a646fd7a4e67d6b985eb8,2025-10-16
First Class_41.28_6,0fbe5dc5d2d322e20b158ffae0c1738ec0a94a211c3c9bc5398fdfaedeb30e79,2025-10-16
Standard Class_3.282_2,e0045a92346c1abcd06a9819c73576d8ec5f2e9093a8d7ff2d995aa20fea82e7,2025-10-16
Standard Class_724.08_14,7ea0ec389f6bb6bf9eed59133835c975babf40efc27f42b2a3093c99290d70e5,2025-10-16
Second Class_15.588_2,58443cd6e4121abc458bbd9bfe11d13a0e6e80d4430fc7df649f161a3fce1dcb,2025-10-16
First Class_603.92_5,d3157fed3f7620f454dd7d30e48da478f9d52397c5f35a5522a36998b3c2614b,2025-10-16
First Class_3.24_9,de97b16e138733ba6840bd4ea86963b979be6645efaa3baba9a41aaa6ddb2cd5,2025-10-16
Standard Class_1024.38_7,a59920cf0875d54a342cf1cd401abf4a580d60422ff4cc6e43574b5fe85da733,2025-10-16
Standard Class_38.864_7,425850f0d5c5f88b59307ddd3417f2f1b4937780b846e2437403956f3a946adc,2025-10-16
Standard Class_23.976_4,3df2e7b6c90f6b80d37a4f8863129177eb638158ab9a7b0f22a477900e292490,2025-10-16
Standard Class_4.26_1,c33bed3e0d5f99fa56868ae2260c47dda8ba931697070dfdde9e9f521a42ea90,2025-10-16
Standard Class_51.84_8,aa5e14f5f8adcad4a324e748491e96a83e9c3a5e78c54ce48184d71de905d24a,2025-10-16
Standard Class_26.046_3,c842e8cc95e787a88a6f7d13205605597566916a11c70c42da8a391e1ad7d284,2025-10-16
First Class_203.52_3,f42a2b5f81a687c192d0bc06e1e6b404d6a96967d100cef63e1c5649103a9d21,2025-10-16
Second Class_4.368_2,fc8ab70e252a68944078d420a7a5203da17af1f9bfe391f79215eaf6bdb3f06b,2025-10-16
Second Class_49.568_2,792a2566451596655223fbd1503c8a5b35163bf5f9f57cdfb6a1504fd0851f45,2025-10-16
Standard Class_71.976_3,03b49ca9ed64660971c41acb80e5618210f25d6613124e3bd6471236ae6f16b9,2025-10-16
First Class_55.98_2,240934e45b50b6594067050d282cb79aa160f1fded1b700fa2ca53c70d4ca66f,2025-10-16
Standard Class_128.058_3,7cf7a8e4d9045dca7c9cd09e82f557bb249b7d256304851487536db3ca07839c,2025-10-16
Same Day_122.352_3,dd850473dd13bb4b931542cdae534477755b89c16fcfe228d9af379370381538,2025-10-16
Standard Class_158.13_3,439f69241d58fb607b96759aa9f5a9e026ea26ec6659a245dbe397e7acb454f7,2025-10-16
First Class_35.2_5,cd7b62d82e5ca573c22db06e722b728478bbaeb8af0a74fda1c9cac89b15aaea,2025-10-16
Standard Class_2.907_3,a5c0d46eda03f25742d1863af2bfbc9be42c5892e38f8835c15c83efa406bba6,2025-10-16
Standard Class_36.24_1,326f0cfd54375beae44a1db7ad6dc909f818ad7bd3c4d54a3f87883c4c976f52,2025-10-16
First Class_19.52_2,bfc709e43142256dce7bd5ae23eaa47cdf63d4337661d154b8b702d4f1073794,2025-10-16
Standard Class_178.11_3,ba1680d2f43feb6c4f60a3db63f13c3a3556ee4a4c15d1d4995ee785534d99db,2025-10-16
First Class_20.04_3,ad1ddd5434c67fd9a19152eda27b1a7772dedeedec96ffc204d5d72a53ea8120,2025-10-16
Standard Class_415.968_4,cfd26ee3d9a32f75261323de1a462a8289600f4efb91ff2d7eff0291f7d2e3bc,2025-10-16
First Class_701.96_2,6a76d5fc1eae888064b1392cda0cff926e6cd6616e104a39089fa4678024c08a,2025-10-16
First Class_53.568_4,64860f025bb6c1dbed8f49d748941005289ffa44619c3739ba424680180c5f12,2025-10-16
Second Class_72.0_4,38306109bfb8ffa19c26b2758462adb937e29276938f62090bdb3c5e52abfb39,2025-10-16
Standard Class_755.96_4,73271086b356265d2337a42171bb082e01ae19bd72354874e82fd035ae66daca,2025-10-16
Second Class_22.32_5,ce30de8257ac5bb414ff5e4f83f0c212c08a67709c389380d6ccc5327774c62c,2025-10-16
First Class_250.26_6,9d0020b0d64b1f35170567462f71648f4eb52c00dc58644f54cd815b692a1ef6,2025-10-16
First Class_1497.666_2,9c6f837724a0d41697aaa997b516fca3174ba1828bc3c7a8b6ca8d85a1b47a5f,2025-10-16
Standard Class_134.272_8,f6ef2865b5421e4ec6c88db57dbb572402d118a30062413ea621a4edbed98cc5,2025-10-16
First Class_6.048_7,b1e0a8bc6c5a97fe6fe937d8d27acfd0951e5a692b4bcf2c9e25e2c7a793067a,2025-10-16
First Class_100.8_2,976885d0299b5cfff06441ef8101d9daedfcce770966eaefbdae90b58b5452cc,2025-10-16
Second Class_28.784_2,dfc5cbfd8ac384f014c10c6562b1d10123f15bf836a89ebf0b179133c1e3f1a9,2025-10-16
Second Class_215.976_3,73ad385b3cdd3cad44f712103fbeaa5d35b6992b186c296b1d4227c6b64f8d8a,2025-10-16
Standard Class_138.56_4,613dfcf517cf7724e2ddc3c9e4c938c9e8fa313889d0909ba1bc059d730f1e23,2025-10-16
Standard Class_119.833_1,27879ba5da0247d2890e6cfe74a9e431af4b335161d5cf64c551dc5a1ad58f8c,2025-10-16
Second Class_47.92_2,f3b4158ec462a3f8d06ac6638aa63ed8c46dc140315ad1d9b7c7bb682ffc8223,2025-10-16
Standard Class_6.888_3,582904d1cde7e75ea9bb59303b4c4a4465c7beded0585bffb3fc3643602f574a,2025-10-16
First Class_801.568_2,834cef940ad5834d34f73008a9ccbdc935ed831c8aace25684a1427704e48407,2025-10-16
Second Class_1591.02_6,0eed1633b3f6f4c2a10799e06e0cbb86d18c5bdb83b09c9973863b3c7ac94aa7,2025-10-16
Standard Class_13.16_5,aebf6cc113957f4d930e5ff74a756becbccce1ea38035678ec93ea539998153f,2025-10-16
First Class_19.9_5,5c9bbf6a30fd8bfaf27ac36d372262270f11527f6f62a12cdebbb629f7900c24,2025-10-16
Second Class_35.12_4,8024aec57249cf47439d15084d25c28327b457ac8a6d296d3040ea4ba9a30075,2025-10-16
Standard Class_51.312_3,5c61f08dc27b8187c583921e13e1e667e74529029e6a4fe1d3865143af0be5a7,2025-10-16
Second Class_703.968_4,cc8a3e4208568874442dd6e4590d9ba9a90d6ea55f5f15e237e230df125374c9,2025-10-16
Standard Class_1049.2_5,5d2246b5a62e5988bdd5f70f3c12774a8369ac520af6eef696d47db14df3264a,2025-10-16
Same Day_701.372_2,bd34662793e739603025cb5e2f2b46e320fb84e5b63939e87d4615dbe662dd79,2025-10-16
Standard Class_20.16_7,bc29a39829c9ff0b0a54725e4eb9ab27b61a899c68b81b6d26c10852011ed9a8,2025-10-16
Standard Class_797.944_4,d08ee87279dec985310339ef510bca67225a373b19e6d39d2e41675ddfc3748f,2025-10-16
First Class_17.46_6,cfc659c54e100630e4be5c90e495ccb920284e9254e5642b61b9f000db21387f,2025-10-16
Second Class_29.78_2,26beb5f2987ee3f9f4bce142c3e66c2d91779b1cf5dab8c0c30922bd332fc782,2025-10-16
Standard Class_363.648_4,ddaff068fe64225a8860d24f2d210db8d5f4f5a4d8c4e55319feb68e3b0d15cf,2025-10-16
Standard Class_55.424_2,80182ab4fb988da06790b0a4be7ee679ff46145c41e8b876a534bcaacebfde72,2025-10-16
First Class_159.984_2,188d48737ee4f306fb5a2816e0e25220fefa1afe28a4e6eddc40ff8e32b5815c,2025-10-16
Second Class_782.94_3,93f9f959710bf7b9be8ccabcb295322d053d47cc97935ab9e50333538a308a9d,2025-10-16
Second Class_39.96_5,7bc9682b78a51c164d435aa4da405e5f009ce83d677e28c7c6b2e879ad25e701,2025-10-16
Standard Class_30.48_6,4c937f8625382371fe63758b20c56da0eebe16f3c793051923afdf5eabfb8a03,2025-10-16
Second Class_59.1_6,c7369ccd785e6670fa51c2c52271b9548efc8d4634c73394d5ae4132b7806b1c,2025-10-16
Standard Class_368.97_3,9051c53cb6ab7352c72ffa58713d21f8910f49823d13da77808316bd13c362da,2025-10-16
Standard Class_3.136_2,c51e4360f98c346a9c2057b9e7aec890ff5b72e2b33fb6144cc5bf886688a74f,2025-10-16
Same Day_9.45_3,40c7a8d5c2a1c91233f914762a4b9367956d1720ca10355fac48b2bd8b54e9de,2025-10-16
Second Class_5.58_1,24f7ac16c6ef4f7699341df341cd4c8b870ccad554ebf0b1cf9fd431c742d56a,2025-10-16
Same Day_37.44_6,852200626b2f02badde66ef9ff67997e782af6a2ede9e8df7976ac241315a15c,2025-10-16
Second Class_8.4_2,d1d036c62d8e62a28827e07ae6dee469a2ab1bf6c30651a47735f2ea603199cf,2025-10-16
Standard Class_461.97_3,80013ab1c303abf471bf7f68e796ff56d7b8d7df9c48317fbd4baee863b33db4,2025-10-16
First Class_391.98_2,fbb799f3b5e31903b1fef98eff33afe3c4e1cdbb4006a228b2de45e484743077,2025-10-16
First Class_40.29_3,b9b228177acd5c5e6d7db36c9fcbd1b05863c37884d69b9325bab682b79af71e,2025-10-16
Second Class_107.648_2,3696aa8e7c7aee6680c27025bbe551ffa1d708aa8ddba76729da85433318043d,2025-10-16
Standard Class_82.56_5,2cf65ab5a905ef3c2a09dc1cbc922df4c4545182883ab841be4a3e3b9a48fe9c,2025-10-16
Standard Class_1089.75_3,492f42559bde30f357144d203b6f30919013114ab2f86caaf195371f6cdca043,2025-10-16
Same Day_627.168_4,5250d6ce450c8166d787f443b4f793e92a5959a698e7318959d2b5e8dab1c9bb,2025-10-16
Standard Class_32.48_2,cc891b1e753fc3506fc378fd4a49847f48f20cef69396cc0ae6b6e17d947bcfd,2025-10-16
Second Class_23.84_4,c2e48ee147954ddd273195095fe9a1080cbd2814548b7d57797f55a8d78c3d13,2025-10-16
Standard Class_30.4_1,4607f567328fc0f3b48de3568ed92f5b7a1dd53377ba8da2247d36228f6a9742,2025-10-16
Standard Class_6.12_3,82952c9489146dbacb348708a5ae346a69a378ab86a37877fdbc8bdbfb4d72a2,2025-10-16
Standard Class_519.792_4,6a8d87ef90a9f9cdc9ca368d4d00ca67d5fc32315c34524d0d582d4c4e230965,2025-10-16
Second Class_15.12_5,d927e6a32d00086efa2e34b7c79e7376b5bd97d30ca475812cb282af755f9a79,2025-10-16
Standard Class_186.54_3,98cf9f32db0192c9cb01509a2564774ba07c80271e83ab96b2ed58329685e4f1,2025-10-16
Standard Class_31.776_3,892928e01d4a5c3ffd6329aa7163442bad6c657c57decf0ef6230fc7f5c21fc9,2025-10-16
First Class_29.74_1,d2c95fdff308d038c039f137154ad3c8b80a5f03ece9e8c3fcc069ef9cc5aafb,2025-10-16
Standard Class_141.9_5,810895096923e57659e965ee879629d6022f6c81349d52d9e08f8dee61d8a5ee,2025-10-16
First Class_11.12_2,567c0bdb4b16fb1e6d65db9d612fd4211794ef384d6e2fbb2f37fa6f501cb307,2025-10-16
Standard Class_934.956_6,652bbcc8926bc5a4d1e7dd6782f78750bbf3765c7be557c70b37546fac5343a5,2025-10-16
Standard Class_487.96_2,ad80621ab0fda8c9b7a30f97800309dd3e01c0eef6e015a3e2f1c50294175ddb,2025-10-16
Standard Class_568.728_3,11831287b6fca2bb69394ef8a35dd6784247d58fb91e6176b4c096430fa0bd84,2025-10-16
Same Day_255.85_7,f7b6c7f47e493fb32dc1fb9ce52f1867fd0be5c9ba8bce1c3f763ee6b0e9b7c6,2025-10-16
Standard Class_7.152_3,54a85b44fdd734abb99cd5242909801b87e954409a58e406c5f38963519c1d58,2025-10-16
Standard Class_72.784_1,67229c73f6f2e453548632d69757a454f04374920aa806aeadcb4d04426ad07b,2025-10-16
Standard Class_167.97_3,2b3ab596ec5619bef71d57e4cb394ce2c3c7acfc8eb327e9eb814cdb0c965437,2025-10-16
Standard Class_516.488_7,6ea8d923a626975b52b321d057a148a14fbbc1614567254e0a7c616f898997e3,2025-10-16
Standard Class_485.88_6,20883a7780a1089f2e61d9fa442db21f3e02e22093cbe0e1eb39b3f5c951f4ee,2025-10-16
Second Class_889.536_8,6c22c224d2ecfcc2a2aa3f9bf7828c957b7c48efcabbac23f2fcb2ee1ee5aa12,2025-10-16
Standard Class_60.672_2,1411efe4b52fc832745e3a1c2261d0e9d0d2ee7cd77a3b842f6d1bb0b771fd55,2025-10-16
Second Class_39.96_4,e0ce175a814ecd399e438090d9f200da51fd594aab6d165f1aebc0da6589c926,2025-10-16
Standard Class_88.752_3,d77364a4673de342e7d5901323e2c29e3a9e9b5776f583c7738c628225d5bfd4,2025-10-16
Standard Class_50.0_2,cc756c3f47f3c6309d3da3c730772cd3368f4005dab0ec3ee3f1f2ea64f3e397,2025-10-16
Standard Class_20.86_2,6e3040d744214f71402971826fd7aee2731f9fd39872ecdea752b31e6523c3b8,2025-10-16
Second Class_67.136_4,b925f3668a8f82c8d471b4066e6c3955488dc70cdf242064595e306b8b662452,2025-10-16
Standard Class_5.67_3,373ca3686a4c3a62292dbfd04692e0e3581f82b62679c3b93a2d68ce37519965,2025-10-16
Standard Class_59.9_2,d8e010268aed0725be8aca7a109c159a293fcdd4a4fb5f7b0bfb0640f12906cb,2025-10-16
Standard Class_43.584_1,3f7002ee90672d792f8dd354308ba8ff390edbba0a32f975b6bbaae370fb2e02,2025-10-16
Standard Class_17.456_2,faadc2e224e80e541738991d8aa5d19a7bda6182395f08d0e1ab20efb69c960c,2025-10-16
Standard Class_29.97_3,50864ce11ae892e74ab87f9b4e9ca6335be902f46f4d5457d45279570269b458,2025-10-16
Second Class_36.32_1,875deae7b120f80989401b1ca11102faeadc2f72bef9b1328e71a859a5994f2c,2025-10-16
Standard Class_11.52_5,19f7f9f603f49aa952e3c282cd9adc0cad1fdc14550d7db80b394020a15a8433,2025-10-16
Standard Class_43.26_3,b627b35c5ce39faf57e832261c94ed4aeca5a925109542250df5be7391b0e7f7,2025-10-16
Standard Class_899.97_3,2749c1eef47cbce62d86f9b9bcccebf2955e5c79c1c64f4b3b6b16c7dc1e1017,2025-10-16
Standard Class_5.472_3,73000250660ce20cf99a78895b63443fc853dfdc8352e8e2f16d2dc31784ca87,2025-10-16
Standard Class_44.76_3,d6bc3ff91fe3428aa0c017e9d8a8f109e35da2199a802d9d6e338f37d27863d6,2025-10-16
Standard Class_88.04_4,8bdbed34d6279f6ae5dc06ca5c190eb42ffce532c349105c1213e6bef7e6e6f4,2025-10-16
Standard Class_47.808_12,045183e8ae5345f4d6c6c3641ec27c2f6878a2ca30458c31266958fedcb15a5b,2025-10-16
Second Class_47.98_2,b3cba74143e8e61883504a5fbaf7c74cb4665c7dfedebb6fe37161c354728768,2025-10-16
Second Class_5.58_3,925cab7b328e27aeded2a9aad9496c9db84a6f413b242c139c72324ee0845b20,2025-10-16
Same Day_221.16_4,d7b0003cd44a50310afc94c915253374ae04770be4564b0e84b9b81994fa137d,2025-10-16
Standard Class_383.952_6,f2e2a521d837084c9b801a2324855c38136df163245ca6ed849e70f2103195db,2025-10-16
Standard Class_299.98_2,1137067a32f7c1088f78c9db0d14af86f1026d52c07a659d8b2556112c0dbc99,2025-10-16
Standard Class_64.704_3,f1b58ca0bba62f66f9b875845d97607252675e91194c5a434c5da3d9c4734d93,2025-10-16
Same Day_750.68_2,87c2a8cdea43039dd2dd2efc7f49b49e693fa61eb9b9e325419f26f24daa413b,2025-10-16
Standard Class_79.96_5,6e62ba767965aaf373136cc3f93e7d86799d47f2e3c0a1db2c3f0b1281af18a9,2025-10-16
Second Class_85.2_6,dc06c935bb6f3509294930c87c47c32fc8ad22c6725c931201a4f8d368a92b88,2025-10-16
Second Class_4912.59_3,3cbc91e38621c768f76ab323a2b118e454f0a8d9fae427e731ef992afe0ba16d,2025-10-16
Standard Class_106.8_10,ea84894ca70858596683af2c22830f52cc7aba2a91701076292739d3946e4cff,2025-10-16
Standard Class_7.98_1,d68642f4bbcd23f168fc917a2b1dc75503ffcfea2382567879018a71aec9f8e4,2025-10-16
Standard Class_141.552_3,cb16cdd3c87327836ebbe49f1cfa2a8b5d8f8edf9c0a7920d4c7257aabbee1e3,2025-10-16
Second Class_111.96_4,c38aecfb5050bead6b1360440d331e8d383dc98a5fb97a3b9efe0eb3e72c68b1,2025-10-16
Standard Class_217.584_2,8c76004ee5aa092c5a233569943fb4110e5b1abb7d5a0facd4cf72be68bf8721,2025-10-16
Same Day_7.8_3,55d2f93c8cac9fb4096ed12139fc93ef8786a2f344e2411af3da78e053ff87f3,2025-10-16
Standard Class_11.214_2,faa02fb7502ab63701adb2567fbe49846dbdaf9a3c2c832a10faf6bd043a57fd,2025-10-16
Same Day_10.272_3,b7e8c9b001fa659bb98f2b4d53f5d977d213cfe2f71cf7b67a67dacb00e5a99c,2025-10-16
Standard Class_456.588_2,e53b6c951bfe4e53ae9a01f5f92d602e420f27ab4e0bbaea09842457edbb05f1,2025-10-16
Standard Class_15.072_4,0fd172bb5fbfe2bde4b7ceff59619422dba2f06ece62220b8782eddcc3613622,2025-10-16
Second Class_14.336_4,8b785e939ccc5f2c68406543aafabefe07a8fac579f4ba8f992a7275d3c76e79,2025-10-16
First Class_6.0_2,9ac1f2f0751ff00dac934668f5892b6d50f1b04c53a829b4c79cbe9efd93a7f6,2025-10-16
Standard Class_16.784_4,53ce741ec9203855e214ce4bb49967b5ece987cc58013419a1efa286328992c5,2025-10-16
Standard Class_907.152_6,dc6ebc7bcb7766eef975bf22569577ef4bae5751ce444d718fc1cf64a02821ee,2025-10-16
Second Class_23.92_4,9f64ae183f6f1bb42532f8323851ef6f0384b07847be14a3567822c4bb81bc61,2025-10-16
Standard Class_291.96_5,a331df99e05fe1957560a63997f1db1843a5d5becf05547b6e33b4782c940a6d,2025-10-16
Standard Class_197.97_3,bc845829144f6a21ac85e472f7bd447a12a9e955756123ab82acf0a5657c78eb,2025-10-16
Standard Class_38.6_4,4220bb860d0c1c7b63a3b6fad58bdfa3d99ca049d1fc51d9a9d207164a313b58,2025-10-16
Standard Class_1704.56_13,872399bdea44f047531f997263893f03ce10771ec65ea7feac67bbdecd28776e,2025-10-16
First Class_2.96_2,8a0a71eaf83c52ce1f239c78008f203fb931c85c059370bd934cc8ee621b0e9b,2025-10-16
Standard Class_42.368_2,6732a33e20ea5f1d0e006ec45d42c5d34f5fc67fd14e3135657e780be098679b,2025-10-16
Standard Class_14.82_3,6fd5117e2c9ff742cac1ea9f3200523016999468017ce6752903e64a4e6676bd,2025-10-16
Standard Class_32.75_5,e5f3b900dd5fcc7baf43c410c81cf993f0b34c7f95b37254573e29699c50b1d6,2025-10-16
Standard Class_2.52_1,9b86377f103e190392514b16d0b1b5f0c64b246162128d141fd58819c0bbc64e,2025-10-16
Same Day_59.52_3,1ad9e66acdb8d1c958d5d62cd6d6c4d11de4b9964d9678d393c31ee545888431,2025-10-16
Standard Class_281.904_2,482ab42d78c0d801d4858b3b897da95001ceb65a0aba085ebd288905102805f7,2025-10-16
